Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,country_Canada,country_New_Zealand,country_Other,country_Republic_of_Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA
4,5,0.317006,0.525607,0.43569,0.541542,0.584415,0.215401,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.33689,0.549172,0.835399,0.585213,0.479394,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,1,0,0,2,2,2,1,0,1,0,0,1,1,0,1,1,0
4,9,0.591502,0.500507,0.798385,0.635892,0.49904,0.705068,0.619957,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,2,2,0,0,1,0,0,1,1,0,1,0,0
1,6,0.853317,0.393845,0.577652,0.518959,0.387201,0.565343,0.710933,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,1,0,2,0,0,1,2,1,2,2,0
4,7,0.492045,0.393845,0.602341,0.518959,0.479394,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
4,5,0.506431,0.476348,0.43569,0.41249,0.560031,0.33792,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,0.636657,0.622976,0.577652,0.685619,0.537457,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.607577,0.525607,0.348943,0.541542,0.423875,0.565343,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2
2,8,0.506431,0.572721,0.602341,0.541542,0.560031,0.33792,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,2,2,1,0,1,0,1,1,0,0,0,2,0
1,2,0.932925,0.125979,0.702175,0.390173,0.18521,0.428474,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,1,0,0,0,0,1,0,0,0,2,0
1,6,0.769406,0.412116,0.798385,0.518959,0.441431,0.629735,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,2,2,2,2,2,1,1,2,0,1,0,2,1,2,1
1,8,0.33689,0.622976,0.392939,0.477648,0.609443,0.503573,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,4,0.575967,0.525607,0.527023,0.367654,0.370263,0.565343,0.539559,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,2,2,1,1,1,0,0,2,1,1,2,2,1
1,7,0.396666,0.765875,0.798385,0.56329,0.460156,0.503573,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,2,1,0,1,1,0,1,2,0
4,3,0.462487,0.376883,0.392939,0.541542,0.635594,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.462487,0.500507,0.456995,0.456454,0.300104,0.809491,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
3,9,0.33689,0.572721,0.73099,0.660789,0.933755,0.428474,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,4,0.428031,0.597404,0.73099,0.609827,0.517797,0.503573,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,0,0,1,2,2,2,1,0,1,0,0,1,1,1,1,2,1
3,8,0.520448,0.432804,0.527023,0.20002,0.609443,0.33792,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,9,0.769406,0.476348,0.673143,0.344801,0.441431,0.428474,0.465658,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
4,6,0.665681,0.393845,0.392939,0.325057,0.609443,0.809491,0.825752,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,2,2,2,0,1,0,2,0,1,2,1,0,1,0,0
2,9,0.184902,0.355252,0.413998,0.518959,0.423875,0.33792,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,1,0,1,0,0,0,0,0,1,0,0
1,6,0.444788,0.250544,0.602341,0.344801,0.517797,0.428474,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,1,2,1,1,1,2,2,2,1,1,1,1,0
1,6,0.607577,0.597404,1,0.344801,0.635594,0.629735,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,2,0,0,1,2,1,2,2,0
1,6,0.575967,0.412116,0.702175,0.56329,0.35358,0.503573,0.388117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,0,1,0,0,1,0,1,2,2,0
3,7,0.591502,0.311882,0.527023,0.497505,0.18521,0.809491,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,0,0,0,1,0,0,1,1,0
2,6,0.520448,0.824839,0.47869,0.41249,0.49904,0.705068,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,2,2,0,2,0,1,2,1,0,0,0,0
4,7,0.636657,0.355252,0.456995,0.609827,0.479394,0.503573,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2,7,0.428031,0.572721,0.413998,0.794386,0.635594,0.503573,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.104982,0.796106,0.673143,0.541542,0.836768,0.33792,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0
3,5,0.665681,0.16238,0.233946,0.585213,0.560031,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2,7,0.317006,0.622976,0.323599,0.344801,0.479394,0.428474,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0
1,6,0.717887,0.376883,0.47869,0.477648,0.387201,0.33792,0.224398,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,1,0
3,5,0.377443,0.412116,0.456995,0.41249,0.460156,0.503573,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,1,0,1,0,1,1,0,0,0,1,0
4,9,0.547363,0.376883,0.501355,0.497505,0.204843,0.33792,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,0,2,1,1,2,1,1,1,1,1,1,0,0
1,5,0.444788,0.622976,0.43569,0.635892,0.479394,0.565343,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,4,0.428031,0.333217,0.43569,0.20002,0.879867,0.428474,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,1,0,1,0,2,2,1,0,1,2,0
1,6,0,0.572721,0.527023,0.685619,0.795157,0.428474,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,2,1,1,1,2,0
3,7,0.607577,0.597404,0.602341,0.344801,0.609443,0.428474,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,1,0,1,0,1,0,0,0,0,1,0
4,7,0.377443,0.742044,0.553046,0.456454,0.609443,0.503573,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,5,0.444788,0.454133,0.299519,0.70933,0.795157,0.33792,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,8,0.444788,0.549172,0.673143,0.477648,0.609443,0.428474,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,1,0,2,0,2,2,1,0,2,2,0
2,8,0.735489,0.311882,0.413998,0.367654,0.49904,0.33792,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,7,0.377443,0.722089,0.577652,0.635892,0.584415,0.503573,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,4,0.534323,0.525607,0.702175,0.43459,0.479394,0.503573,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,1,1,0,1,1,1,1,1,1,0
1,6,0.932925,0.289795,0.647268,0.43459,0.584415,0.428474,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,6,0.47755,0.742044,0.392939,0.685619,0.584415,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.444788,0.824839,0.926716,0.732522,0.517797,0.705068,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,0,2,0,1,2,1,0,1,2,0
2,8,0.769406,0.432804,0.323599,0.70933,0.370263,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,2,0.357847,0.393845,0.348943,0.685619,0.560031,0.33792,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.506431,0.646992,0.348943,0.635892,0.73538,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853317,0.393845,0.577652,0.41249,0.479394,0.215401,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,1,0,0,1,0,1,2,1,0
1,6,0.33689,0.333217,0.392939,0.541542,0.537457,0.215401,0.388117,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0
5,8,0.547363,0.525607,0.501355,0.456454,0.370263,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,9,0.697353,0.333217,0.323599,0.732522,0.537457,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0
6,6,0.829789,0.476348,0.926716,0.635892,0.405822,0.428474,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
2,7,0.492045,0.333217,0.258003,0.635892,0.609443,0.33792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,6,0.636657,0.476348,0.602341,0.477648,0.517797,0.503573,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,0,0,0,0,2,0,2,2,0
2,6,0.591502,0.796106,0.762567,0.456454,0.635594,0.33792,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,1,1,1,1,0,2,1,2,1,2,0
1,6,0.829789,0.0833341,0.210343,0.497505,0.300104,0.565343,0.308011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,2,0,1,2,0,0,0,2,1,2,0
1,9,0.377443,0.765875,0.798385,0.732522,0.423875,0.428474,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,0,0,2,0,1,1,0,0,2,2,0
4,7,0.492045,0.765875,0.798385,0.855422,0.537457,0.809491,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,2,0,0,0,2,0
2,8,0.682246,0.333217,0.392939,0.497505,0.517797,0.428474,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,8,0.752148,0.376883,0.527023,0.456454,0.335773,0.503573,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,0,2,0,2,2,0,0,1,2,0
4,8,0.623275,0.393845,0.602341,0.541542,0.300104,0.33792,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0
1,6,0.520448,0.549172,0.527023,0.306185,0.479394,0.565343,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,0,0,1,0,1,2,0
1,7,0.591502,0.355252,0.392939,0.344801,0.441431,0.428474,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,1,2,1,0,1,0,1,0,1,0,1,2,1
2,8,0.534323,0.525607,0.456995,0.56329,0.517797,0.33792,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,2,1,0,1,0,0,1,0,2,0,2,0
4,7,0.607577,0.376883,0.527023,0.43459,0.280854,0.705068,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,1,2,2,1,2,1,0,0,1,0,0,0,0,0,1,0
3,8,0.357847,0.796106,0.673143,0.43459,0.761484,0.33792,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,1,0,0,1,0,0,1,2,0
2,2,0.649318,0.476348,0.17217,0.541542,0.688508,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
2,7,0.357847,0.765875,0.527023,0.518959,0.836768,0.565343,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,0,1,0,1,1,1,0,0,1,0
5,8,0.534323,0.597404,0.6246,0.456454,0.584415,0.428474,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,6,0.607577,0.20651,0.527023,0.518959,0.49904,0.503573,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,2,2,2,0,0,1,2,1,2,0
4,8,0.492045,0.622976,0.43569,0.390173,0.370263,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,6,0.787182,0.500507,0.47869,0.635892,0.517797,0.428474,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
3,5,0.444788,0.622976,0.527023,0.41249,0.517797,0.629735,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0
2,7,0.520448,0.742044,0.73099,0.685619,0.584415,0.705068,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.492045,0.572721,0.673143,0.390173,0.537457,0.33792,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,2,0,1,0,1,2,1,1,1,2,0
2,6,0.462487,0.125979,0.323599,0.390173,0.460156,0.503573,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,2,0,1,2,1,2,1,0,0,1,1,1,1,2,1,0,0
3,8,0.665681,0.376883,0.501355,0.456454,0.49904,0.428474,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5,7,0.209828,0.269702,0.278311,0.344801,0.663677,0.33792,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0
1,8,0.560562,0.622976,0.372052,0.541542,0.537457,0.428474,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0
4,6,0.853317,0.311882,0.527023,0.133655,0.0812199,0.428474,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0
2,8,0.492045,0.412116,0.456995,0.56329,0.537457,0.215401,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,8,0.396666,0.646992,0.456995,0.56329,0.609443,0.629735,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,0,1,0,1,1,1,0,1,2,2
1,6,0.413474,0.722089,0.191689,0.497505,0.584415,0.565343,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
5,6,0.413474,0.454133,0.702175,0.762481,0.609443,0.215401,0.224398,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
3,2,0.413474,0.393845,0.43569,0.518959,0.405822,0.215401,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,0,2,2,2,1,0,1,0,1,0,0,0,0,1,0
1,6,0.665681,0.696415,0.73099,0.41249,0.35358,0.503573,0.619957,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,2,2,2,2,1,0,1,0,2,2,2,1,2,2,1
4,7,0.33689,0.742044,0.577652,0.609827,0.560031,0,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
3,6,0.396666,0.572721,0.527023,0.518959,0.517797,0.428474,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,1,2,1,0,1,0,1,0,0,1,1,1,0
4,4,0.283986,0.646992,0.527023,0.56329,0.635594,0.503573,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2,8,0.47755,0.622976,0.43569,0.70933,0.635594,0.503573,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
5,8,0.560562,0.393845,0.413998,0.325057,0.460156,0.565343,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.735489,0.230828,0.553046,0.390173,0.150272,0.33792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0
2,1,0.607577,0.500507,0.73099,0.762481,0.635594,0.809491,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,1,2,1,1,1,1,1,0,0,1,0,2,0
3,6,0.591502,0.454133,0.372052,0.762481,0.73538,0.215401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.665681,0.622976,0.702175,0.344801,0.423875,0.629735,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,2,1,0,0,0,0,0,0,2,0,2,0
4,8,0.317006,0.696415,0.501355,0.585213,0.761484,0,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,8,0.649318,0.432804,0.299519,0.609827,0.405822,0.215401,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0
4,8,0.357847,0.765875,0.6246,0.56329,0.795157,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.547363,0.376883,0.647268,0.822465,0.663677,0.565343,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,1,1
1,6,0.717887,0.454133,0.501355,0.477648,0.318476,0.503573,0.465658,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,1,2,2,0,2,0,1,1,0,0,1,2,1
3,2,0.649318,0.454133,0.553046,0.541542,0.370263,0.629735,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,2,1,2,1,2,0,1,0,2,1,0,0
1,8,0.717887,0.333217,0.527023,0.43459,0.441431,0.705068,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
2,6,0.717887,0.572721,0.702175,0.367654,0.242854,0.809491,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,2,2,1,0,2,0,0,1,1,2,1,1,0
3,7,0.396666,0.454133,0.501355,0.660789,0.423875,0.33792,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,1,2,1,0,1,0,1,0,0,0,1,0,0
4,7,0.591502,0.393845,0.43569,0.518959,0.479394,0.428474,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0
3,7,0.575967,0.432804,0.47869,0.266061,0.73538,0.428474,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.506431,0.525607,0.647268,0.541542,0.441431,0.629735,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,2,0,0,1,2,2,1,2,0
3,2,0.317006,0.824839,0.43569,0.41249,0.517797,0.428474,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.547363,0.393845,0.553046,0.41249,0.460156,0.503573,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,0,0,0,1,1,0,1,1,0
3,7,0.444788,0.597404,0.673143,0.390173,0.584415,0.503573,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,0,0,0,0,1,0,0,1,1,0
2,2,0.506431,0.412116,0.673143,0.56329,0.387201,0.428474,0.539559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0
3,7,0.47755,0.597404,0.647268,0.660789,0.537457,0.705068,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,0,1,0,0,0,0,0,0,1,0
4,5,0.317006,0.454133,0.501355,0.56329,0.49904,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.377443,0.696415,0.456995,0.609827,0.537457,0.428474,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0,2,0,0,1,2,0,2,1,0
1,6,0.47755,0.333217,0.577652,0.43459,0.35358,0.215401,0.710933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,2,0,0,1,0
1,6,0.752148,0.646992,0.762567,0.456454,0.370263,0.629735,0.825752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.396666,0.454133,0.43569,0.609827,0.460156,0.428474,0.224398,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,2,1,0,0,0,0,0,1,1,2,1,0,0
4,5,0.534323,0.572721,0.392939,0.286461,0.560031,0.705068,0.825752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2,9,0.492045,0.454133,0.456995,0.822465,0.73538,0.215401,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
5,6,0.377443,0.646992,0.602341,0.41249,0.441431,0.565343,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3,8,0.33689,0.765875,0.702175,0.685619,0.609443,0.503573,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.396666,0.722089,0.762567,0.635892,0.517797,0.565343,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,0,1,0,0,1,1,1,2,0,0
1,3,0.735489,0.20651,0.43569,0.244253,0.584415,0.428474,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,2,2,1,0,1,2,0,1,0,2,0,2,1
4,2,0.560562,0.454133,0.323599,0.477648,0.584415,0.629735,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
